CET,AT-day_ahead_Solar,AT-day_ahead_Wind Onshore,BE-day_ahead_Solar,BE-day_ahead_Wind Offshore,BE-day_ahead_Wind Onshore,BG-day_ahead_Solar,BG-day_ahead_Wind Onshore,CZ-day_ahead_Solar,DE_LU-day_ahead_Solar,DE_LU-day_ahead_Wind Offshore,DE_LU-day_ahead_Wind Onshore,DK_1-day_ahead_Solar,DK_1-day_ahead_Wind Offshore,DK_1-day_ahead_Wind Onshore,DK_2-day_ahead_Solar,DK_2-day_ahead_Wind Offshore,DK_2-day_ahead_Wind Onshore,EE-day_ahead_Solar,EE-day_ahead_Wind Onshore,ES-day_ahead_Solar,ES-day_ahead_Wind Onshore,FI-day_ahead_Solar,FI-day_ahead_Wind Onshore,FR-day_ahead_Solar,FR-day_ahead_Wind Offshore,FR-day_ahead_Wind Onshore,GR-day_ahead_Solar,GR-day_ahead_Wind Onshore,HR-day_ahead_Solar,HR-day_ahead_Wind Onshore,HU-day_ahead_Solar,HU-day_ahead_Wind Onshore,IT_CALA-day_ahead_Solar,IT_CALA-day_ahead_Wind Onshore,IT_CNOR-day_ahead_Solar,IT_CNOR-day_ahead_Wind Onshore,IT_CSUD-day_ahead_Solar,IT_CSUD-day_ahead_Wind Onshore,IT_NORD-day_ahead_Solar,IT_NORD-day_ahead_Wind Onshore,IT_SARD-day_ahead_Solar,IT_SARD-day_ahead_Wind Onshore,IT_SICI-day_ahead_Solar,IT_SICI-day_ahead_Wind Onshore,IT_SUD-day_ahead_Solar,IT_SUD-day_ahead_Wind Onshore,LT-day_ahead_Solar,LT-day_ahead_Wind Onshore,LV-day_ahead_Wind Onshore,NL-day_ahead_Solar,NL-day_ahead_Wind Offshore,NL-day_ahead_Wind Onshore,NO_1-day_ahead_Solar,NO_1-day_ahead_Wind Offshore,NO_1-day_ahead_Wind Onshore,NO_2-day_ahead_Solar,NO_2-day_ahead_Wind Offshore,NO_2-day_ahead_Wind Onshore,NO_3-day_ahead_Solar,NO_3-day_ahead_Wind Offshore,NO_3-day_ahead_Wind Onshore,NO_4-day_ahead_Solar,NO_4-day_ahead_Wind Offshore,NO_4-day_ahead_Wind Onshore,NO_5-day_ahead_Solar,NO_5-day_ahead_Wind Offshore,NO_5-day_ahead_Wind Onshore,PL-day_ahead_Solar,PL-day_ahead_Wind Onshore,PT-day_ahead_Solar,PT-day_ahead_Wind Offshore,PT-day_ahead_Wind Onshore,RO-day_ahead_Solar,RO-day_ahead_Wind Onshore,SE_1-day_ahead_Solar,SE_1-day_ahead_Wind Onshore,SE_2-day_ahead_Solar,SE_2-day_ahead_Wind Onshore,SE_3-day_ahead_Solar,SE_3-day_ahead_Wind Onshore,SE_4-day_ahead_Solar,SE_4-day_ahead_Wind Onshore,SI-day_ahead_Solar,SK-day_ahead_Solar,SK-day_ahead_Wind Onshore
2024-01-22 21:45:00+01:00,0.0,956.0,,,,,,,0.0,4789.0,40649.0,,,,,,,,,93.0,7880.0,0.0,5539.0,,,,,,0.0,206.0,0.0,36.0,,,,,,,,,,,,,,,,,,0.0,1380.0,4274.0,,,,,,,,,,,,,,,,,,,,,4.0,587.0,,,,,,,,,,,
2024-01-22 22:00:00+01:00,0.0,948.0,0.0,1992.0,2098.0,0.0,21.0,0.0,0.0,4814.0,39916.0,0.0,983.0,2596.0,0.0,881.0,503.0,0.0,278.0,85.0,7881.0,0.0,5532.0,0.0,736.0,13809.0,0.0,2408.0,0.0,207.0,0.0,31.0,0.0,364.0,0.0,52.0,0.0,1006.0,0.0,45.0,0.0,324.0,0.0,196.0,0.0,1628.0,0.0,935.0,77.0,0.0,1380.0,4289.0,0.0,,296.0,0.0,,1307.0,0.0,,1307.0,0.0,,690.0,0.0,,0.0,0.0,7997.0,0.0,5.0,407.0,3.0,635.0,0.0,554.0,0.0,3614.0,0.0,3462.0,0.0,1955.0,1.0,0.0,1.0
2024-01-22 22:15:00+01:00,0.0,936.0,,,,,,,0.0,4816.0,39984.0,,,,,,,,,78.0,7840.0,0.0,5516.0,,,,,,0.0,207.0,0.0,26.0,,,,,,,,,,,,,,,,,,0.0,1380.0,4301.0,,,,,,,,,,,,,,,,,,,,,3.0,636.0,,,,,,,,,,,
2024-01-22 22:30:00+01:00,0.0,928.0,,,,,,,0.0,4811.0,40049.0,,,,,,,,,74.0,7783.0,0.0,5496.0,,,,,,0.0,207.0,0.0,22.0,,,,,,,,,,,,,,,,,,0.0,1378.0,4308.0,,,,,,,,,,,,,,,,,,,,,3.0,637.0,,,,,,,,,,,
2024-01-22 22:45:00+01:00,0.0,916.0,,,,,,,0.0,4809.0,40113.0,,,,,,,,,70.0,7713.0,0.0,5466.0,,,,,,0.0,207.0,0.0,17.0,,,,,,,,,,,,,,,,,,0.0,1377.0,4316.0,,,,,,,,,,,,,,,,,,,,,3.0,637.0,,,,,,,,,,,
2024-01-22 23:00:00+01:00,0.0,916.0,0.0,1993.0,2093.0,0.0,9.0,0.0,0.0,4807.0,40168.0,0.0,982.0,2573.0,0.0,880.0,506.0,0.0,284.0,71.0,7647.0,0.0,5417.0,0.0,662.0,13567.0,0.0,2035.0,0.0,192.0,0.0,15.0,0.0,417.0,0.0,53.0,0.0,1053.0,0.0,43.0,0.0,378.0,0.0,223.0,0.0,1784.0,0.0,919.0,76.0,0.0,1376.0,4324.0,0.0,,295.0,0.0,,1290.0,0.0,,1311.0,0.0,,667.0,0.0,,0.0,0.0,7868.0,0.0,5.0,386.0,3.0,671.0,0.0,432.0,0.0,3648.0,0.0,3458.0,0.0,1961.0,2.0,0.0,1.0
2024-01-22 23:15:00+01:00,0.0,920.0,,,,,,,0.0,4817.0,40187.0,,,,,,,,,64.0,7558.0,0.0,5391.0,,,,,,0.0,192.0,0.0,15.0,,,,,,,,,,,,,,,,,,0.0,1375.0,4332.0,,,,,,,,,,,,,,,,,,,,,3.0,672.0,,,,,,,,,,,
2024-01-22 23:30:00+01:00,0.0,928.0,,,,,,,0.0,4823.0,40206.0,,,,,,,,,54.0,7464.0,0.0,5379.0,,,,,,0.0,192.0,0.0,15.0,,,,,,,,,,,,,,,,,,0.0,1373.0,4342.0,,,,,,,,,,,,,,,,,,,,,3.0,672.0,,,,,,,,,,,
2024-01-22 23:45:00+01:00,0.0,932.0,,,,,,,0.0,4826.0,40225.0,,,,,,,,,41.0,7365.0,0.0,5372.0,,,,,,0.0,192.0,0.0,15.0,,,,,,,,,,,,,,,,,,0.0,1372.0,4354.0,,,,,,,,,,,,,,,,,,,,,3.0,672.0,,,,,,,,,,,
2024-01-23 00:00:00+01:00,0.0,628.0,0.0,1993.0,2065.0,0.0,7.0,0.0,0.0,4766.0,39888.0,0.0,996.0,2891.0,0.0,888.0,508.0,0.0,291.0,27.0,7658.0,0.0,5539.0,0.0,579.0,13584.0,0.0,2214.0,0.0,138.0,0.0,14.0,0.0,433.0,0.0,49.0,0.0,1155.0,0.0,37.0,0.0,466.0,0.0,198.0,0.0,1885.0,0.0,875.0,76.0,0.0,1430.0,5006.0,0.0,,312.0,0.0,,1300.0,0.0,,1502.0,0.0,,498.0,0.0,,0.0,0.0,7930.0,0.0,8.0,430.0,3.0,493.0,0.0,253.0,0.0,3985.0,0.0,3472.0,0.0,1963.0,2.0,0.0,1.0
2024-01-23 00:15:00+01:00,0.0,624.0,,,,,,,0.0,4759.0,39920.0,,,,,,,,,25.0,7547.0,0.0,5537.0,,,,,,0.0,138.0,0.0,13.0,,,,,,,,,,,,,,,,,,0.0,1429.0,5005.0,,,,,,,,,,,,,,,,,,,,,3.0,494.0,,,,,,,,,,,
2024-01-23 00:30:00+01:00,0.0,620.0,,,,,,,0.0,4753.0,39958.0,,,,,,,,,23.0,7424.0,0.0,5531.0,,,,,,0.0,138.0,0.0,12.0,,,,,,,,,,,,,,,,,,0.0,1428.0,5005.0,,,,,,,,,,,,,,,,,,,,,3.0,495.0,,,,,,,,,,,
2024-01-23 00:45:00+01:00,0.0,620.0,,,,,,,0.0,4747.0,40013.0,,,,,,,,,19.0,7293.0,0.0,5523.0,,,,,,0.0,138.0,0.0,10.0,,,,,,,,,,,,,,,,,,0.0,1427.0,5004.0,,,,,,,,,,,,,,,,,,,,,3.0,496.0,,,,,,,,,,,
2024-01-23 01:00:00+01:00,0.0,628.0,0.0,1991.0,2000.0,0.0,16.0,0.0,0.0,4745.0,40074.0,0.0,988.0,2831.0,0.0,886.0,498.0,0.0,288.0,14.0,7155.0,0.0,5513.0,0.0,540.0,13246.0,0.0,2093.0,0.0,98.0,0.0,10.0,0.0,464.0,0.0,45.0,0.0,1152.0,0.0,33.0,0.0,525.0,0.0,234.0,0.0,1959.0,0.0,864.0,76.0,0.0,1427.0,5006.0,0.0,,311.0,0.0,,1261.0,0.0,,1426.0,0.0,,456.0,0.0,,0.0,0.0,7706.0,0.0,7.0,331.0,3.0,531.0,0.0,213.0,0.0,4080.0,0.0,3471.0,0.0,1963.0,1.0,0.0,1.0
2024-01-23 01:15:00+01:00,0.0,640.0,,,,,,,0.0,4746.0,40112.0,,,,,,,,,13.0,7024.0,0.0,5499.0,,,,,,0.0,98.0,0.0,9.0,,,,,,,,,,,,,,,,,,0.0,1425.0,4995.0,,,,,,,,,,,,,,,,,,,,,3.0,532.0,,,,,,,,,,,
2024-01-23 01:30:00+01:00,0.0,656.0,,,,,,,0.0,4745.0,40121.0,,,,,,,,,15.0,6900.0,0.0,5481.0,,,,,,0.0,98.0,0.0,9.0,,,,,,,,,,,,,,,,,,0.0,1421.0,4971.0,,,,,,,,,,,,,,,,,,,,,3.0,534.0,,,,,,,,,,,
2024-01-23 01:45:00+01:00,0.0,672.0,,,,,,,0.0,4747.0,40109.0,,,,,,,,,17.0,6784.0,0.0,5459.0,,,,,,0.0,98.0,0.0,9.0,,,,,,,,,,,,,,,,,,0.0,1418.0,4948.0,,,,,,,,,,,,,,,,,,,,,3.0,535.0,,,,,,,,,,,
2024-01-23 02:00:00+01:00,0.0,688.0,0.0,1986.0,1887.0,0.0,11.0,0.0,0.0,4739.0,40111.0,0.0,977.0,2775.0,0.0,883.0,492.0,0.0,286.0,21.0,6667.0,0.0,5429.0,0.0,508.0,12462.0,0.0,1969.0,0.0,81.0,0.0,9.0,0.0,485.0,0.0,38.0,0.0,1091.0,0.0,29.0,0.0,597.0,0.0,287.0,0.0,1941.0,0.0,860.0,76.0,0.0,1415.0,4924.0,0.0,,311.0,0.0,,1249.0,0.0,,1310.0,0.0,,391.0,0.0,,0.0,0.0,7518.0,0.0,7.0,305.0,3.0,556.0,0.0,225.0,0.0,4157.0,0.0,3466.0,0.0,1952.0,1.0,0.0,1.0
2024-01-23 02:15:00+01:00,0.0,704.0,,,,,,,0.0,4729.0,40148.0,,,,,,,,,25.0,6560.0,0.0,5403.0,,,,,,0.0,81.0,0.0,9.0,,,,,,,,,,,,,,,,,,0.0,1411.0,4900.0,,,,,,,,,,,,,,,,,,,,,3.0,557.0,,,,,,,,,,,
2024-01-23 02:30:00+01:00,0.0,720.0,,,,,,,0.0,4713.0,40178.0,,,,,,,,,27.0,6458.0,0.0,5377.0,,,,,,0.0,81.0,0.0,9.0,,,,,,,,,,,,,,,,,,0.0,1406.0,4878.0,,,,,,,,,,,,,,,,,,,,,3.0,557.0,,,,,,,,,,,
2024-01-23 02:45:00+01:00,0.0,736.0,,,,,,,0.0,4704.0,40217.0,,,,,,,,,29.0,6365.0,0.0,5349.0,,,,,,0.0,81.0,0.0,10.0,,,,,,,,,,,,,,,,,,0.0,1401.0,4854.0,,,,,,,,,,,,,,,,,,,,,3.0,557.0,,,,,,,,,,,
2024-01-23 03:00:00+01:00,0.0,756.0,0.0,1976.0,1724.0,0.0,5.0,0.0,0.0,4687.0,40242.0,0.0,967.0,2775.0,0.0,886.0,495.0,0.0,274.0,33.0,6246.0,0.0,5319.0,0.0,477.0,11667.0,0.0,1850.0,0.0,81.0,0.0,10.0,0.0,508.0,0.0,31.0,0.0,983.0,0.0,26.0,0.0,651.0,0.0,360.0,0.0,1872.0,0.0,860.0,76.0,0.0,1396.0,4829.0,0.0,,311.0,0.0,,1252.0,0.0,,1290.0,0.0,,310.0,0.0,,0.0,0.0,7351.0,0.0,7.0,291.0,3.0,592.0,0.0,293.0,0.0,4134.0,0.0,3453.0,0.0,1934.0,1.0,0.0,1.0
2024-01-23 03:15:00+01:00,0.0,796.0,,,,,,,0.0,4668.0,40286.0,,,,,,,,,32.0,6194.0,0.0,5290.0,,,,,,0.0,81.0,0.0,11.0,,,,,,,,,,,,,,,,,,0.0,1391.0,4802.0,,,,,,,,,,,,,,,,,,,,,3.0,594.0,,,,,,,,,,,
2024-01-23 03:30:00+01:00,0.0,836.0,,,,,,,0.0,4649.0,40331.0,,,,,,,,,31.0,6170.0,0.0,5264.0,,,,,,0.0,81.0,0.0,12.0,,,,,,,,,,,,,,,,,,0.0,1388.0,4769.0,,,,,,,,,,,,,,,,,,,,,3.0,596.0,,,,,,,,,,,
2024-01-23 03:45:00+01:00,0.0,876.0,,,,,,,0.0,4624.0,40373.0,,,,,,,,,28.0,6159.0,0.0,5236.0,,,,,,0.0,81.0,0.0,13.0,,,,,,,,,,,,,,,,,,0.0,1384.0,4733.0,,,,,,,,,,,,,,,,,,,,,3.0,598.0,,,,,,,,,,,
2024-01-23 04:00:00+01:00,0.0,924.0,0.0,1964.0,1543.0,0.0,5.0,0.0,0.0,4607.0,40444.0,0.0,962.0,2787.0,0.0,888.0,492.0,0.0,282.0,25.0,6192.0,0.0,5206.0,0.0,469.0,10869.0,0.0,1737.0,0.0,72.0,0.0,14.0,0.0,524.0,0.0,24.0,0.0,818.0,0.0,22.0,0.0,674.0,0.0,411.0,0.0,1796.0,0.0,862.0,77.0,0.0,1381.0,4700.0,0.0,,310.0,0.0,,1272.0,0.0,,1423.0,0.0,,252.0,0.0,,0.0,0.0,7207.0,0.0,7.0,291.0,3.0,644.0,0.0,365.0,0.0,3997.0,0.0,3434.0,0.0,1916.0,2.0,0.0,1.0
2024-01-23 04:15:00+01:00,0.0,976.0,,,,,,,0.0,4585.0,40539.0,,,,,,,,,22.0,6152.0,0.0,5181.0,,,,,,0.0,72.0,0.0,16.0,,,,,,,,,,,,,,,,,,0.0,1379.0,4627.0,,,,,,,,,,,,,,,,,,,,,3.0,645.0,,,,,,,,,,,
2024-01-23 04:30:00+01:00,0.0,1028.0,,,,,,,0.0,4567.0,40632.0,,,,,,,,,19.0,6076.0,0.0,5161.0,,,,,,0.0,72.0,0.0,17.0,,,,,,,,,,,,,,,,,,0.0,1378.0,4513.0,,,,,,,,,,,,,,,,,,,,,3.0,646.0,,,,,,,,,,,
2024-01-23 04:45:00+01:00,0.0,1076.0,,,,,,,0.0,4545.0,40728.0,,,,,,,,,16.0,5981.0,0.0,5142.0,,,,,,0.0,72.0,0.0,19.0,,,,,,,,,,,,,,,,,,0.0,1377.0,4401.0,,,,,,,,,,,,,,,,,,,,,3.0,647.0,,,,,,,,,,,
2024-01-23 05:00:00+01:00,0.0,1124.0,0.0,1937.0,1351.0,0.0,5.0,0.0,0.0,4509.0,40793.0,0.0,962.0,2675.0,0.0,888.0,485.0,0.0,280.0,13.0,5836.0,0.0,5124.0,0.0,478.0,9965.0,0.0,1626.0,0.0,62.0,0.0,20.0,0.0,525.0,0.0,18.0,0.0,597.0,0.0,17.0,0.0,688.0,0.0,456.0,0.0,1616.0,0.0,865.0,80.0,0.0,1376.0,4285.0,0.0,,308.0,0.0,,1253.0,0.0,,1581.0,0.0,,225.0,0.0,,0.0,0.0,7163.0,0.0,6.0,303.0,4.0,700.0,0.0,375.0,0.0,3810.0,0.0,3410.0,0.0,1891.0,2.0,0.0,1.0
2024-01-23 05:15:00+01:00,0.0,1160.0,,,,,,,0.0,4515.0,40800.0,,,,,,,,,11.0,5767.0,0.0,5111.0,,,,,,0.0,62.0,0.0,22.0,,,,,,,,,,,,,,,,,,0.0,1376.0,4193.0,,,,,,,,,,,,,,,,,,,,,4.0,700.0,,,,,,,,,,,
2024-01-23 05:30:00+01:00,0.0,1192.0,,,,,,,0.0,4520.0,40803.0,,,,,,,,,9.0,5739.0,0.0,5100.0,,,,,,0.0,62.0,0.0,24.0,,,,,,,,,,,,,,,,,,0.0,1375.0,4118.0,,,,,,,,,,,,,,,,,,,,,4.0,701.0,,,,,,,,,,,
2024-01-23 05:45:00+01:00,0.0,1228.0,,,,,,,0.0,4530.0,40813.0,,,,,,,,,8.0,5739.0,0.0,5098.0,,,,,,0.0,62.0,0.0,25.0,,,,,,,,,,,,,,,,,,0.0,1374.0,4046.0,,,,,,,,,,,,,,,,,,,,,4.0,701.0,,,,,,,,,,,
2024-01-23 06:00:00+01:00,0.0,1276.0,0.0,1890.0,1252.0,3.0,10.0,0.0,0.0,4520.0,41557.0,0.0,960.0,2413.0,0.0,886.0,479.0,0.0,279.0,6.0,5769.0,0.0,5110.0,0.0,503.0,9061.0,6.0,1484.0,0.0,59.0,0.0,27.0,0.0,512.0,0.0,16.0,0.0,391.0,0.0,14.0,0.0,687.0,0.0,502.0,0.0,1316.0,0.0,875.0,80.0,0.0,1373.0,3973.0,0.0,,306.0,0.0,,1198.0,0.0,,1690.0,0.0,,224.0,0.0,,0.0,0.0,7216.0,0.0,6.0,328.0,5.0,789.0,0.0,393.0,0.0,3601.0,0.0,3378.0,0.0,1898.0,2.0,0.0,1.0
2024-01-23 06:15:00+01:00,0.0,1344.0,,,,,,,0.0,4530.0,41471.0,,,,,,,,,5.0,5774.0,0.0,5107.0,,,,,,0.0,59.0,0.0,30.0,,,,,,,,,,,,,,,,,,0.0,1370.0,3892.0,,,,,,,,,,,,,,,,,,,,,5.0,791.0,,,,,,,,,,,
2024-01-23 06:30:00+01:00,0.0,1416.0,,,,,,,0.0,4538.0,41357.0,,,,,,,,,5.0,5759.0,0.0,5095.0,,,,,,0.0,59.0,0.0,32.0,,,,,,,,,,,,,,,,,,0.0,1366.0,3805.0,,,,,,,,,,,,,,,,,,,,,6.0,792.0,,,,,,,,,,,
2024-01-23 06:45:00+01:00,0.0,1484.0,,,,,,,0.0,4545.0,41199.0,,,,,,,,,4.0,5728.0,0.0,5078.0,,,,,,0.0,59.0,0.0,34.0,,,,,,,,,,,,,,,,,,0.0,1363.0,3715.0,,,,,,,,,,,,,,,,,,,,,7.0,794.0,,,,,,,,,,,
2024-01-23 07:00:00+01:00,0.0,1532.0,0.0,1826.0,1252.0,258.0,10.0,2.0,0.0,4560.0,40964.0,0.0,968.0,2318.0,0.0,886.0,467.0,0.0,279.0,4.0,5688.0,0.0,5050.0,0.0,543.0,8154.0,559.0,1335.0,2.0,61.0,5.0,37.0,24.0,489.0,5.0,15.0,9.0,265.0,14.0,13.0,2.0,660.0,64.0,531.0,42.0,1085.0,0.0,887.0,79.0,0.0,1359.0,3628.0,0.0,,305.0,0.0,,1140.0,0.0,,1657.0,0.0,,239.0,0.0,,0.0,12.0,7321.0,0.0,6.0,361.0,44.0,822.0,0.0,436.0,0.0,3466.0,0.0,3329.0,0.0,1901.0,3.0,5.0,1.0
2024-01-23 07:15:00+01:00,0.0,1580.0,,,,,,,0.0,4573.0,40645.0,,,,,,,,,4.0,5648.0,0.0,5027.0,,,,,,2.0,61.0,15.0,40.0,,,,,,,,,,,,,,,,,,0.0,1355.0,3554.0,,,,,,,,,,,,,,,,,,,,,48.0,821.0,,,,,,,,,,,
2024-01-23 07:30:00+01:00,8.0,1636.0,,,,,,,0.0,4587.0,40368.0,,,,,,,,,4.0,5614.0,0.0,5007.0,,,,,,2.0,61.0,31.0,43.0,,,,,,,,,,,,,,,,,,0.0,1352.0,3492.0,,,,,,,,,,,,,,,,,,,,,53.0,820.0,,,,,,,,,,,
2024-01-23 07:45:00+01:00,92.0,1692.0,,,,,,,2.0,4603.0,40103.0,,,,,,,,,5.0,5580.0,0.0,4986.0,,,,,,2.0,61.0,60.0,46.0,,,,,,,,,,,,,,,,,,0.0,1349.0,3428.0,,,,,,,,,,,,,,,,,,,,,58.0,819.0,,,,,,,,,,,
2024-01-23 08:00:00+01:00,108.0,1780.0,32.0,1731.0,1212.0,831.0,25.0,92.0,109.0,4620.0,39835.0,3.0,997.0,2617.0,5.0,886.0,536.0,1.0,276.0,5.0,5569.0,0.0,4963.0,0.0,632.0,8105.0,1830.0,1205.0,9.0,66.0,105.0,49.0,120.0,458.0,126.0,13.0,236.0,187.0,342.0,11.0,63.0,625.0,326.0,573.0,264.0,898.0,1.0,892.0,80.0,0.0,1346.0,3365.0,0.0,,287.0,0.0,,1078.0,0.0,,1566.0,0.0,,244.0,0.0,,0.0,342.0,7432.0,0.0,6.0,402.0,161.0,757.0,0.0,504.0,0.0,3531.0,0.0,3237.0,0.0,1877.0,10.0,50.0,1.0
2024-01-23 08:15:00+01:00,128.0,1856.0,,,,,,,367.0,4642.0,39551.0,,,,,,,,,98.0,5518.0,0.0,4941.0,,,,,,9.0,66.0,166.0,53.0,,,,,,,,,,,,,,,,,,8.0,1342.0,3300.0,,,,,,,,,,,,,,,,,,,,,167.0,756.0,,,,,,,,,,,
2024-01-23 08:30:00+01:00,152.0,1932.0,,,,,,,847.0,4666.0,39262.0,,,,,,,,,294.0,5449.0,0.0,4919.0,,,,,,9.0,66.0,240.0,56.0,,,,,,,,,,,,,,,,,,19.0,1338.0,3237.0,,,,,,,,,,,,,,,,,,,,,174.0,756.0,,,,,,,,,,,
2024-01-23 08:45:00+01:00,184.0,2012.0,,,,,,,1531.0,4688.0,38974.0,,,,,,,,,581.0,5363.0,4.0,4894.0,,,,,,9.0,66.0,325.0,60.0,,,,,,,,,,,,,,,,,,28.0,1334.0,3173.0,,,,,,,,,,,,,,,,,,,,,181.0,756.0,,,,,,,,,,,
2024-01-23 09:00:00+01:00,228.0,2092.0,459.0,1681.0,1128.0,1337.0,11.0,347.0,2330.0,4708.0,38550.0,45.0,1007.0,2726.0,44.0,887.0,563.0,2.0,277.0,2042.0,5286.0,12.0,4865.0,657.0,721.0,8055.0,2887.0,1075.0,22.0,75.0,421.0,64.0,211.0,438.0,372.0,10.0,718.0,133.0,1207.0,9.0,201.0,602.0,586.0,623.0,598.0,712.0,8.0,896.0,80.0,39.0,1330.0,3109.0,0.0,,285.0,0.0,,1030.0,0.0,,1456.0,0.0,,244.0,0.0,,0.0,783.0,7529.0,309.0,5.0,434.0,296.0,683.0,0.0,611.0,0.0,3811.0,5.0,3167.0,6.0,1876.0,25.0,110.0,1.0
2024-01-23 09:15:00+01:00,276.0,2172.0,,,,,,,3228.0,4731.0,38235.0,,,,,,,,,2994.0,5177.0,17.0,4842.0,,,,,,22.0,75.0,535.0,69.0,,,,,,,,,,,,,,,,,,300.0,1321.0,3044.0,,,,,,,,,,,,,,,,,,,,,303.0,682.0,,,,,,,,,,,
2024-01-23 09:30:00+01:00,320.0,2248.0,,,,,,,4164.0,4748.0,37957.0,,,,,,,,,4069.0,5060.0,20.0,4822.0,,,,,,22.0,75.0,657.0,75.0,,,,,,,,,,,,,,,,,,563.0,1309.0,2978.0,,,,,,,,,,,,,,,,,,,,,309.0,681.0,,,,,,,,,,,
2024-01-23 09:45:00+01:00,368.0,2328.0,,,,,,,5088.0,4770.0,37696.0,,,,,,,,,5186.0,4942.0,25.0,4806.0,,,,,,22.0,75.0,775.0,80.0,,,,,,,,,,,,,,,,,,828.0,1297.0,2915.0,,,,,,,,,,,,,,,,,,,,,316.0,681.0,,,,,,,,,,,
2024-01-23 10:00:00+01:00,420.0,2400.0,976.0,1611.0,1137.0,1674.0,16.0,671.0,5956.0,4794.0,37407.0,120.0,1007.0,2631.0,96.0,888.0,549.0,3.0,277.0,7230.0,4810.0,31.0,4796.0,2424.0,740.0,8005.0,3449.0,978.0,37.0,87.0,883.0,86.0,238.0,434.0,583.0,7.0,1116.0,96.0,2228.0,8.0,334.0,586.0,678.0,672.0,809.0,593.0,26.0,905.0,79.0,1090.0,1285.0,2852.0,0.0,,282.0,0.0,,921.0,0.0,,1361.0,0.0,,247.0,0.0,,0.0,1495.0,7591.0,916.0,5.0,417.0,406.0,680.0,0.0,743.0,1.0,4231.0,15.0,3091.0,19.0,1898.0,45.0,170.0,1.0
2024-01-23 10:15:00+01:00,476.0,2452.0,,,,,,,6784.0,4935.0,37128.0,,,,,,,,,8300.0,4706.0,36.0,4781.0,,,,,,37.0,87.0,985.0,92.0,,,,,,,,,,,,,,,,,,1335.0,1272.0,2805.0,,,,,,,,,,,,,,,,,,,,,409.0,681.0,,,,,,,,,,,
2024-01-23 10:30:00+01:00,528.0,2504.0,,,,,,,7531.0,5044.0,36888.0,,,,,,,,,9125.0,4616.0,39.0,4761.0,,,,,,37.0,87.0,1082.0,98.0,,,,,,,,,,,,,,,,,,1583.0,1260.0,2772.0,,,,,,,,,,,,,,,,,,,,,413.0,682.0,,,,,,,,,,,
2024-01-23 10:45:00+01:00,584.0,2560.0,,,,,,,8170.0,5067.0,36663.0,,,,,,,,,9730.0,4540.0,41.0,4744.0,,,,,,37.0,87.0,1169.0,104.0,,,,,,,,,,,,,,,,,,1828.0,1248.0,2736.0,,,,,,,,,,,,,,,,,,,,,414.0,683.0,,,,,,,,,,,
2024-01-23 11:00:00+01:00,632.0,2612.0,1103.0,1708.0,1195.0,1784.0,31.0,911.0,8753.0,5088.0,36479.0,173.0,1009.0,2692.0,151.0,879.0,563.0,3.0,275.0,10503.0,4464.0,44.0,4731.0,4007.0,746.0,8490.0,3662.0,956.0,50.0,102.0,1243.0,110.0,240.0,432.0,691.0,6.0,1284.0,78.0,2906.0,7.0,411.0,574.0,712.0,788.0,846.0,563.0,39.0,913.0,80.0,2076.0,1236.0,2702.0,0.0,,276.0,0.0,,792.0,0.0,,1286.0,0.0,,280.0,0.0,,0.0,1735.0,7666.0,1390.0,4.0,368.0,464.0,734.0,0.0,885.0,1.0,4608.0,25.0,3036.0,34.0,1927.0,67.0,180.0,1.0
2024-01-23 11:15:00+01:00,676.0,2632.0,,,,,,,9272.0,5114.0,36405.0,,,,,,,,,10846.0,4403.0,45.0,4707.0,,,,,,50.0,102.0,1309.0,117.0,,,,,,,,,,,,,,,,,,2188.0,1225.0,2674.0,,,,,,,,,,,,,,,,,,,,,465.0,735.0,,,,,,,,,,,
2024-01-23 11:30:00+01:00,708.0,2656.0,,,,,,,9723.0,5146.0,36331.0,,,,,,,,,11108.0,4347.0,45.0,4676.0,,,,,,50.0,102.0,1363.0,124.0,,,,,,,,,,,,,,,,,,2303.0,1215.0,2651.0,,,,,,,,,,,,,,,,,,,,,465.0,736.0,,,,,,,,,,,
2024-01-23 11:45:00+01:00,736.0,2684.0,,,,,,,10076.0,5174.0,36261.0,,,,,,,,,11311.0,4293.0,45.0,4640.0,,,,,,50.0,102.0,1404.0,131.0,,,,,,,,,,,,,,,,,,2414.0,1205.0,2631.0,,,,,,,,,,,,,,,,,,,,,465.0,737.0,,,,,,,,,,,
2024-01-23 12:00:00+01:00,752.0,2716.0,1080.0,1865.0,1243.0,1655.0,26.0,950.0,10368.0,5203.0,36216.0,183.0,1006.0,2489.0,185.0,878.0,530.0,3.0,272.0,11533.0,4239.0,44.0,4595.0,4953.0,744.0,8974.0,3581.0,974.0,52.0,129.0,1420.0,138.0,235.0,424.0,723.0,6.0,1340.0,115.0,3083.0,9.0,435.0,560.0,723.0,910.0,794.0,659.0,48.0,914.0,80.0,2529.0,1195.0,2609.0,0.0,,270.0,0.0,,586.0,0.0,,1210.0,0.0,,341.0,0.0,,0.0,1755.0,7752.0,1670.0,3.0,316.0,462.0,781.0,0.0,1027.0,3.0,4943.0,32.0,2998.0,47.0,1943.0,77.0,170.0,1.0
