CET,AT-day_ahead_Solar,AT-day_ahead_Wind Onshore,BE-day_ahead_Solar,BE-day_ahead_Wind Offshore,BE-day_ahead_Wind Onshore,BG-day_ahead_Solar,BG-day_ahead_Wind Onshore,CZ-day_ahead_Solar,DE_LU-day_ahead_Solar,DE_LU-day_ahead_Wind Offshore,DE_LU-day_ahead_Wind Onshore,DK_1-day_ahead_Solar,DK_1-day_ahead_Wind Offshore,DK_1-day_ahead_Wind Onshore,DK_2-day_ahead_Solar,DK_2-day_ahead_Wind Offshore,DK_2-day_ahead_Wind Onshore,EE-day_ahead_Solar,EE-day_ahead_Wind Onshore,ES-day_ahead_Solar,ES-day_ahead_Wind Onshore,FI-day_ahead_Solar,FI-day_ahead_Wind Onshore,FR-day_ahead_Solar,FR-day_ahead_Wind Onshore,GR-day_ahead_Solar,GR-day_ahead_Wind Onshore,HR-day_ahead_Solar,HR-day_ahead_Wind Onshore,HU-day_ahead_Solar,HU-day_ahead_Wind Onshore,IT_CALA-day_ahead_Solar,IT_CALA-day_ahead_Wind Onshore,IT_CNOR-day_ahead_Solar,IT_CNOR-day_ahead_Wind Onshore,IT_CSUD-day_ahead_Solar,IT_CSUD-day_ahead_Wind Onshore,IT_NORD-day_ahead_Solar,IT_NORD-day_ahead_Wind Onshore,IT_SARD-day_ahead_Solar,IT_SARD-day_ahead_Wind Onshore,IT_SICI-day_ahead_Solar,IT_SICI-day_ahead_Wind Onshore,IT_SUD-day_ahead_Solar,IT_SUD-day_ahead_Wind Onshore,LT-day_ahead_Solar,LT-day_ahead_Wind Onshore,LV-day_ahead_Wind Onshore,NL-day_ahead_Solar,NL-day_ahead_Wind Offshore,NL-day_ahead_Wind Onshore,NO_1-day_ahead_Solar,NO_1-day_ahead_Wind Offshore,NO_1-day_ahead_Wind Onshore,NO_2-day_ahead_Solar,NO_2-day_ahead_Wind Offshore,NO_2-day_ahead_Wind Onshore,NO_3-day_ahead_Solar,NO_3-day_ahead_Wind Offshore,NO_3-day_ahead_Wind Onshore,NO_4-day_ahead_Solar,NO_4-day_ahead_Wind Offshore,NO_4-day_ahead_Wind Onshore,NO_5-day_ahead_Solar,NO_5-day_ahead_Wind Offshore,NO_5-day_ahead_Wind Onshore,PL-day_ahead_Solar,PL-day_ahead_Wind Onshore,PT-day_ahead_Solar,PT-day_ahead_Wind Offshore,PT-day_ahead_Wind Onshore,RO-day_ahead_Solar,RO-day_ahead_Wind Onshore,SE_1-day_ahead_Solar,SE_1-day_ahead_Wind Onshore,SE_2-day_ahead_Solar,SE_2-day_ahead_Wind Onshore,SE_3-day_ahead_Solar,SE_3-day_ahead_Wind Onshore,SE_4-day_ahead_Solar,SE_4-day_ahead_Wind Onshore,SI-day_ahead_Solar,SK-day_ahead_Solar,SK-day_ahead_Wind Onshore
2022-10-23 18:15:00+02:00,0.0,420.0,,,,,,,24.0,4295.0,15784.0,,,,,,,,,2375.0,12775.0,,,,,,,,,0.0,34.0,,,,,,,,,,,,,,,,,,310.0,1040.0,1980.0,,,,,,,,,,,,,,,,,,,,,1.0,327.0,,,,,,,,,,,
2022-10-23 18:30:00+02:00,0.0,436.0,,,,,,,0.0,4345.0,16476.0,,,,,,,,,1714.0,12499.0,,,,,,,,,0.0,35.0,,,,,,,,,,,,,,,,,,209.0,1069.0,1962.0,,,,,,,,,,,,,,,,,,,,,1.0,327.0,,,,,,,,,,,
2022-10-23 18:45:00+02:00,0.0,448.0,,,,,,,0.0,4390.0,17126.0,,,,,,,,,1150.0,12228.0,,,,,,,,,0.0,36.0,,,,,,,,,,,,,,,,,,105.0,1098.0,1945.0,,,,,,,,,,,,,,,,,,,,,0.0,327.0,,,,,,,,,,,
2022-10-23 19:00:00+02:00,0.0,464.0,0.0,1934.0,1091.0,0.0,49.0,0.0,0.0,4437.0,17734.0,0.0,726.0,454.0,0.0,128.0,91.0,0.0,55.0,697.0,11942.0,0.0,2962.0,14.0,11946.0,0.0,328.0,0.0,144.0,0.0,37.0,0.0,67.0,0.0,24.0,0.0,258.0,0.0,2.0,0.0,43.0,0.0,57.0,0.0,335.0,0.0,69.0,5.0,9.0,1127.0,1927.0,0.0,,5.0,0.0,,309.0,0.0,,481.0,0.0,,461.0,0.0,,0.0,0.0,663.0,28.0,18.0,2916.0,0.0,258.0,0.0,1490.0,0.0,1188.0,0.0,208.0,0.0,105.0,0.0,0.0,1.0
2022-10-23 19:15:00+02:00,0.0,480.0,,,,,,,0.0,4474.0,18133.0,,,,,,,,,373.0,11702.0,,,,,,,,,0.0,39.0,,,,,,,,,,,,,,,,,,3.0,1152.0,1923.0,,,,,,,,,,,,,,,,,,,,,0.0,258.0,,,,,,,,,,,
2022-10-23 19:30:00+02:00,0.0,492.0,,,,,,,0.0,4513.0,18540.0,,,,,,,,,179.0,11485.0,,,,,,,,,0.0,41.0,,,,,,,,,,,,,,,,,,2.0,1171.0,1932.0,,,,,,,,,,,,,,,,,,,,,0.0,258.0,,,,,,,,,,,
2022-10-23 19:45:00+02:00,0.0,508.0,,,,,,,0.0,4548.0,18953.0,,,,,,,,,86.0,11286.0,,,,,,,,,0.0,43.0,,,,,,,,,,,,,,,,,,0.0,1191.0,1938.0,,,,,,,,,,,,,,,,,,,,,0.0,258.0,,,,,,,,,,,
2022-10-23 20:00:00+02:00,0.0,520.0,0.0,1925.0,1173.0,0.0,46.0,0.0,0.0,4582.0,19320.0,0.0,791.0,647.0,0.0,188.0,130.0,0.0,56.0,67.0,11096.0,0.0,2849.0,0.0,11564.0,0.0,312.0,0.0,148.0,0.0,45.0,0.0,60.0,0.0,20.0,0.0,256.0,0.0,2.0,0.0,43.0,0.0,54.0,0.0,343.0,0.0,58.0,3.0,0.0,1211.0,1947.0,0.0,,9.0,0.0,,402.0,0.0,,583.0,0.0,,418.0,0.0,,0.0,0.0,858.0,0.0,16.0,2786.0,0.0,220.0,0.0,1436.0,0.0,1069.0,0.0,245.0,0.0,111.0,0.0,0.0,1.0
2022-10-23 20:15:00+02:00,0.0,528.0,,,,,,,0.0,4594.0,19553.0,,,,,,,,,58.0,10915.0,,,,,,,,,0.0,46.0,,,,,,,,,,,,,,,,,,0.0,1240.0,2039.0,,,,,,,,,,,,,,,,,,,,,0.0,219.0,,,,,,,,,,,
2022-10-23 20:30:00+02:00,0.0,536.0,,,,,,,0.0,4596.0,19746.0,,,,,,,,,52.0,10737.0,,,,,,,,,0.0,47.0,,,,,,,,,,,,,,,,,,0.0,1278.0,2218.0,,,,,,,,,,,,,,,,,,,,,0.0,219.0,,,,,,,,,,,
2022-10-23 20:45:00+02:00,0.0,544.0,,,,,,,0.0,4607.0,19935.0,,,,,,,,,47.0,10563.0,,,,,,,,,0.0,49.0,,,,,,,,,,,,,,,,,,0.0,1316.0,2394.0,,,,,,,,,,,,,,,,,,,,,0.0,219.0,,,,,,,,,,,
2022-10-23 21:00:00+02:00,0.0,556.0,0.0,1994.0,1141.0,0.0,43.0,0.0,0.0,4617.0,20083.0,0.0,830.0,883.0,0.0,204.0,179.0,0.0,56.0,43.0,10376.0,0.0,2694.0,0.0,11680.0,0.0,299.0,0.0,142.0,0.0,50.0,0.0,57.0,0.0,18.0,0.0,262.0,0.0,3.0,0.0,43.0,0.0,55.0,0.0,364.0,0.0,48.0,2.0,0.0,1354.0,2573.0,0.0,,17.0,0.0,,517.0,0.0,,712.0,0.0,,374.0,0.0,,0.0,0.0,1079.0,0.0,16.0,2665.0,3.0,142.0,0.0,1345.0,0.0,916.0,0.0,279.0,0.0,126.0,0.0,0.0,1.0
2022-10-23 21:15:00+02:00,0.0,572.0,,,,,,,0.0,4605.0,20125.0,,,,,,,,,39.0,10222.0,,,,,,,,,0.0,50.0,,,,,,,,,,,,,,,,,,0.0,1384.0,2758.0,,,,,,,,,,,,,,,,,,,,,3.0,142.0,,,,,,,,,,,
2022-10-23 21:30:00+02:00,0.0,588.0,,,,,,,0.0,4596.0,20160.0,,,,,,,,,35.0,10082.0,,,,,,,,,0.0,51.0,,,,,,,,,,,,,,,,,,0.0,1407.0,2952.0,,,,,,,,,,,,,,,,,,,,,3.0,142.0,,,,,,,,,,,
2022-10-23 21:45:00+02:00,0.0,604.0,,,,,,,0.0,4587.0,20162.0,,,,,,,,,32.0,9957.0,,,,,,,,,0.0,51.0,,,,,,,,,,,,,,,,,,0.0,1430.0,3147.0,,,,,,,,,,,,,,,,,,,,,3.0,141.0,,,,,,,,,,,
2022-10-23 22:00:00+02:00,0.0,616.0,0.0,1931.0,1145.0,0.0,60.0,0.0,0.0,4583.0,19818.0,0.0,885.0,1042.0,0.0,209.0,215.0,0.0,53.0,28.0,9825.0,0.0,2526.0,0.0,11796.0,0.0,289.0,0.0,136.0,0.0,51.0,0.0,46.0,0.0,18.0,0.0,261.0,0.0,3.0,0.0,47.0,0.0,72.0,0.0,367.0,0.0,43.0,2.0,0.0,1454.0,3343.0,0.0,,31.0,0.0,,668.0,0.0,,831.0,0.0,,317.0,0.0,,0.0,0.0,1313.0,0.0,15.0,2569.0,3.0,134.0,0.0,1238.0,0.0,754.0,0.0,312.0,0.0,148.0,0.0,0.0,1.0
2022-10-23 22:15:00+02:00,0.0,628.0,,,,,,,0.0,4571.0,19854.0,,,,,,,,,25.0,9725.0,,,,,,,,,0.0,51.0,,,,,,,,,,,,,,,,,,0.0,1475.0,3513.0,,,,,,,,,,,,,,,,,,,,,3.0,134.0,,,,,,,,,,,
2022-10-23 22:30:00+02:00,0.0,636.0,,,,,,,0.0,4561.0,19885.0,,,,,,,,,22.0,9637.0,,,,,,,,,0.0,50.0,,,,,,,,,,,,,,,,,,0.0,1494.0,3661.0,,,,,,,,,,,,,,,,,,,,,3.0,134.0,,,,,,,,,,,
2022-10-23 22:45:00+02:00,0.0,644.0,,,,,,,0.0,4550.0,19894.0,,,,,,,,,19.0,9554.0,,,,,,,,,0.0,50.0,,,,,,,,,,,,,,,,,,0.0,1513.0,3808.0,,,,,,,,,,,,,,,,,,,,,3.0,133.0,,,,,,,,,,,
2022-10-23 23:00:00+02:00,0.0,656.0,0.0,2059.0,1251.0,0.0,27.0,0.0,0.0,4535.0,19928.0,0.0,914.0,1097.0,0.0,194.0,221.0,0.0,37.0,17.0,9484.0,0.0,2346.0,0.0,11912.0,0.0,241.0,0.0,132.0,0.0,50.0,0.0,39.0,0.0,17.0,0.0,262.0,0.0,4.0,0.0,54.0,0.0,96.0,0.0,368.0,0.0,37.0,2.0,0.0,1532.0,3955.0,0.0,,33.0,0.0,,804.0,0.0,,905.0,0.0,,282.0,0.0,,0.0,0.0,1523.0,0.0,15.0,2464.0,3.0,120.0,0.0,1106.0,0.0,592.0,0.0,352.0,0.0,175.0,0.0,0.0,1.0
2022-10-23 23:15:00+02:00,0.0,672.0,,,,,,,0.0,4541.0,19856.0,,,,,,,,,15.0,9399.0,,,,,,,,,0.0,50.0,,,,,,,,,,,,,,,,,,0.0,1543.0,4026.0,,,,,,,,,,,,,,,,,,,,,3.0,119.0,,,,,,,,,,,
2022-10-23 23:30:00+02:00,0.0,688.0,,,,,,,0.0,4547.0,19777.0,,,,,,,,,12.0,9308.0,,,,,,,,,0.0,51.0,,,,,,,,,,,,,,,,,,0.0,1546.0,4024.0,,,,,,,,,,,,,,,,,,,,,3.0,119.0,,,,,,,,,,,
2022-10-23 23:45:00+02:00,0.0,700.0,,,,,,,0.0,4546.0,19710.0,,,,,,,,,10.0,9211.0,,,,,,,,,0.0,51.0,,,,,,,,,,,,,,,,,,0.0,1548.0,4020.0,,,,,,,,,,,,,,,,,,,,,3.0,119.0,,,,,,,,,,,
2022-10-24 00:00:00+02:00,0.0,620.0,0.0,2066.0,1368.0,0.0,16.0,0.0,0.0,5103.0,20861.0,0.0,970.0,1323.0,0.0,130.0,216.0,0.0,30.0,2.0,8690.0,0.0,2150.0,0.0,12418.0,0.0,270.0,0.0,151.0,0.0,52.0,0.0,25.0,0.0,42.0,0.0,275.0,0.0,10.0,0.0,59.0,0.0,200.0,0.0,520.0,0.0,26.0,2.0,0.0,1519.0,4136.0,0.0,,17.0,0.0,,887.0,0.0,,669.0,0.0,,292.0,0.0,,0.0,0.0,2027.0,0.0,15.0,2376.0,3.0,93.0,0.0,918.0,0.0,380.0,0.0,339.0,0.0,208.0,0.0,0.0,1.0
2022-10-24 00:15:00+02:00,0.0,640.0,,,,,,,0.0,5141.0,20867.0,,,,,,,,,2.0,8570.0,,,,,,,,,0.0,53.0,,,,,,,,,,,,,,,,,,0.0,1517.0,4117.0,,,,,,,,,,,,,,,,,,,,,3.0,93.0,,,,,,,,,,,
2022-10-24 00:30:00+02:00,0.0,660.0,,,,,,,0.0,5174.0,20873.0,,,,,,,,,1.0,8498.0,,,,,,,,,0.0,53.0,,,,,,,,,,,,,,,,,,0.0,1516.0,4092.0,,,,,,,,,,,,,,,,,,,,,3.0,93.0,,,,,,,,,,,
2022-10-24 00:45:00+02:00,0.0,680.0,,,,,,,0.0,5208.0,20880.0,,,,,,,,,1.0,8457.0,,,,,,,,,0.0,54.0,,,,,,,,,,,,,,,,,,0.0,1514.0,4066.0,,,,,,,,,,,,,,,,,,,,,3.0,93.0,,,,,,,,,,,
2022-10-24 01:00:00+02:00,0.0,688.0,0.0,2140.0,1562.0,0.0,20.0,0.0,0.0,4857.0,20849.0,0.0,966.0,1395.0,0.0,128.0,203.0,0.0,23.0,2.0,8471.0,0.0,1903.0,0.0,12272.0,0.0,266.0,0.0,150.0,0.0,54.0,0.0,26.0,0.0,41.0,0.0,282.0,0.0,9.0,0.0,53.0,0.0,220.0,0.0,536.0,0.0,26.0,3.0,0.0,1513.0,4039.0,0.0,,61.0,0.0,,975.0,0.0,,835.0,0.0,,260.0,0.0,,0.0,0.0,2112.0,0.0,16.0,2315.0,3.0,75.0,0.0,794.0,0.0,293.0,0.0,378.0,0.0,260.0,0.0,0.0,1.0
2022-10-24 01:15:00+02:00,0.0,684.0,,,,,,,0.0,4870.0,20916.0,,,,,,,,,2.0,8417.0,,,,,,,,,0.0,55.0,,,,,,,,,,,,,,,,,,0.0,1515.0,4017.0,,,,,,,,,,,,,,,,,,,,,3.0,75.0,,,,,,,,,,,
2022-10-24 01:30:00+02:00,0.0,684.0,,,,,,,0.0,4883.0,20985.0,,,,,,,,,3.0,8326.0,,,,,,,,,0.0,56.0,,,,,,,,,,,,,,,,,,0.0,1520.0,3995.0,,,,,,,,,,,,,,,,,,,,,3.0,75.0,,,,,,,,,,,
2022-10-24 01:45:00+02:00,0.0,680.0,,,,,,,0.0,4891.0,21067.0,,,,,,,,,3.0,8202.0,,,,,,,,,0.0,56.0,,,,,,,,,,,,,,,,,,0.0,1525.0,3977.0,,,,,,,,,,,,,,,,,,,,,3.0,75.0,,,,,,,,,,,
2022-10-24 02:00:00+02:00,0.0,668.0,0.0,2161.0,1682.0,0.0,7.0,0.0,0.0,4887.0,21047.0,0.0,1000.0,1458.0,0.0,134.0,188.0,0.0,19.0,4.0,8077.0,0.0,1712.0,0.0,12121.0,0.0,271.0,0.0,144.0,0.0,56.0,0.0,25.0,0.0,41.0,0.0,278.0,0.0,9.0,0.0,54.0,0.0,229.0,0.0,534.0,0.0,26.0,3.0,0.0,1530.0,3956.0,0.0,,63.0,0.0,,1050.0,0.0,,821.0,0.0,,233.0,0.0,,0.0,0.0,2168.0,0.0,17.0,2251.0,3.0,63.0,0.0,661.0,0.0,240.0,0.0,413.0,0.0,338.0,0.0,0.0,1.0
2022-10-24 02:15:00+02:00,0.0,644.0,,,,,,,0.0,4886.0,20967.0,,,,,,,,,4.0,7921.0,,,,,,,,,0.0,56.0,,,,,,,,,,,,,,,,,,0.0,1535.0,3985.0,,,,,,,,,,,,,,,,,,,,,3.0,63.0,,,,,,,,,,,
2022-10-24 02:30:00+02:00,0.0,624.0,,,,,,,0.0,4875.0,20878.0,,,,,,,,,4.0,7764.0,,,,,,,,,0.0,55.0,,,,,,,,,,,,,,,,,,0.0,1540.0,4056.0,,,,,,,,,,,,,,,,,,,,,3.0,63.0,,,,,,,,,,,
2022-10-24 02:45:00+02:00,0.0,604.0,,,,,,,0.0,4869.0,20833.0,,,,,,,,,4.0,7607.0,,,,,,,,,0.0,55.0,,,,,,,,,,,,,,,,,,0.0,1545.0,4131.0,,,,,,,,,,,,,,,,,,,,,3.0,63.0,,,,,,,,,,,
2022-10-24 03:00:00+02:00,0.0,584.0,0.0,2165.0,1730.0,0.0,4.0,0.0,0.0,4858.0,20889.0,0.0,990.0,1459.0,0.0,149.0,171.0,0.0,17.0,4.0,7457.0,0.0,1556.0,0.0,11932.0,0.0,276.0,0.0,138.0,0.0,55.0,0.0,22.0,0.0,40.0,0.0,296.0,0.0,10.0,0.0,54.0,0.0,216.0,0.0,734.0,0.0,25.0,3.0,0.0,1550.0,4205.0,0.0,,55.0,0.0,,1105.0,0.0,,805.0,0.0,,222.0,0.0,,0.0,0.0,2172.0,0.0,17.0,2151.0,3.0,61.0,0.0,539.0,0.0,217.0,0.0,455.0,0.0,423.0,0.0,0.0,1.0
2022-10-24 03:15:00+02:00,0.0,572.0,,,,,,,0.0,4822.0,20961.0,,,,,,,,,4.0,7298.0,,,,,,,,,0.0,55.0,,,,,,,,,,,,,,,,,,0.0,1554.0,4275.0,,,,,,,,,,,,,,,,,,,,,3.0,61.0,,,,,,,,,,,
2022-10-24 03:30:00+02:00,0.0,556.0,,,,,,,0.0,4782.0,21050.0,,,,,,,,,4.0,7138.0,,,,,,,,,0.0,55.0,,,,,,,,,,,,,,,,,,0.0,1556.0,4347.0,,,,,,,,,,,,,,,,,,,,,3.0,61.0,,,,,,,,,,,
2022-10-24 03:45:00+02:00,0.0,540.0,,,,,,,0.0,4745.0,21177.0,,,,,,,,,5.0,6982.0,,,,,,,,,0.0,56.0,,,,,,,,,,,,,,,,,,0.0,1558.0,4413.0,,,,,,,,,,,,,,,,,,,,,3.0,61.0,,,,,,,,,,,
2022-10-24 04:00:00+02:00,0.0,528.0,0.0,2164.0,1754.0,0.0,4.0,0.0,0.0,4718.0,21301.0,0.0,915.0,1414.0,0.0,177.0,158.0,0.0,14.0,5.0,6806.0,0.0,1368.0,0.0,11743.0,0.0,275.0,0.0,139.0,0.0,56.0,0.0,28.0,0.0,39.0,0.0,306.0,0.0,10.0,0.0,53.0,0.0,202.0,0.0,781.0,0.0,26.0,4.0,0.0,1561.0,4482.0,0.0,,63.0,0.0,,1147.0,0.0,,751.0,0.0,,212.0,0.0,,0.0,0.0,2081.0,0.0,15.0,2054.0,3.0,54.0,0.0,445.0,0.0,222.0,0.0,514.0,0.0,487.0,0.0,0.0,1.0
2022-10-24 04:15:00+02:00,0.0,508.0,,,,,,,0.0,4728.0,21437.0,,,,,,,,,5.0,6680.0,,,,,,,,,0.0,56.0,,,,,,,,,,,,,,,,,,0.0,1561.0,4543.0,,,,,,,,,,,,,,,,,,,,,3.0,54.0,,,,,,,,,,,
2022-10-24 04:30:00+02:00,0.0,492.0,,,,,,,0.0,4748.0,21575.0,,,,,,,,,5.0,6577.0,,,,,,,,,0.0,57.0,,,,,,,,,,,,,,,,,,0.0,1559.0,4603.0,,,,,,,,,,,,,,,,,,,,,3.0,54.0,,,,,,,,,,,
2022-10-24 04:45:00+02:00,0.0,476.0,,,,,,,0.0,4760.0,21882.0,,,,,,,,,5.0,6491.0,,,,,,,,,0.0,57.0,,,,,,,,,,,,,,,,,,0.0,1557.0,4659.0,,,,,,,,,,,,,,,,,,,,,3.0,54.0,,,,,,,,,,,
2022-10-24 05:00:00+02:00,0.0,460.0,0.0,2164.0,1765.0,0.0,3.0,0.0,0.0,4776.0,22361.0,0.0,964.0,1330.0,0.0,172.0,158.0,0.0,10.0,5.0,6419.0,0.0,1129.0,0.0,11555.0,0.0,267.0,0.0,141.0,0.0,56.0,0.0,37.0,0.0,39.0,0.0,325.0,0.0,11.0,0.0,51.0,0.0,203.0,0.0,786.0,0.0,26.0,6.0,0.0,1555.0,4716.0,0.0,,67.0,0.0,,1184.0,0.0,,667.0,0.0,,192.0,0.0,,0.0,0.0,2028.0,0.0,16.0,1974.0,0.0,56.0,0.0,356.0,0.0,255.0,0.0,591.0,0.0,539.0,0.0,0.0,1.0
2022-10-24 05:15:00+02:00,0.0,444.0,,,,,,,0.0,4827.0,22516.0,,,,,,,,,4.0,6344.0,,,,,,,,,0.0,53.0,,,,,,,,,,,,,,,,,,0.0,1554.0,4764.0,,,,,,,,,,,,,,,,,,,,,0.0,56.0,,,,,,,,,,,
2022-10-24 05:30:00+02:00,0.0,424.0,,,,,,,0.0,4877.0,22638.0,,,,,,,,,3.0,6264.0,,,,,,,,,0.0,51.0,,,,,,,,,,,,,,,,,,0.0,1555.0,4801.0,,,,,,,,,,,,,,,,,,,,,0.0,56.0,,,,,,,,,,,
2022-10-24 05:45:00+02:00,0.0,408.0,,,,,,,0.0,4909.0,22781.0,,,,,,,,,2.0,6177.0,,,,,,,,,0.0,49.0,,,,,,,,,,,,,,,,,,0.0,1556.0,4840.0,,,,,,,,,,,,,,,,,,,,,0.0,56.0,,,,,,,,,,,
2022-10-24 06:00:00+02:00,0.0,400.0,0.0,2160.0,1764.0,0.0,2.0,0.0,0.0,4924.0,23387.0,0.0,994.0,1194.0,0.0,141.0,167.0,0.0,13.0,1.0,6100.0,0.0,851.0,0.0,11205.0,0.0,253.0,1.0,143.0,0.0,45.0,0.0,47.0,0.0,40.0,0.0,347.0,0.0,24.0,0.0,50.0,0.0,194.0,0.0,790.0,0.0,30.0,7.0,0.0,1557.0,4880.0,0.0,,72.0,0.0,,1210.0,0.0,,621.0,0.0,,174.0,0.0,,0.0,0.0,2008.0,0.0,15.0,1943.0,3.0,68.0,0.0,262.0,0.0,305.0,0.0,691.0,0.0,575.0,0.0,3.0,1.0
2022-10-24 06:15:00+02:00,0.0,400.0,,,,,,,0.0,4943.0,23600.0,,,,,,,,,0.0,5995.0,,,,,,,,,0.0,42.0,,,,,,,,,,,,,,,,,,0.0,1561.0,4894.0,,,,,,,,,,,,,,,,,,,,,4.0,68.0,,,,,,,,,,,
2022-10-24 06:30:00+02:00,0.0,400.0,,,,,,,0.0,4971.0,23829.0,,,,,,,,,0.0,5882.0,,,,,,,,,0.0,38.0,,,,,,,,,,,,,,,,,,0.0,1568.0,4888.0,,,,,,,,,,,,,,,,,,,,,5.0,68.0,,,,,,,,,,,
2022-10-24 06:45:00+02:00,0.0,404.0,,,,,,,0.0,4989.0,24032.0,,,,,,,,,1.0,5770.0,,,,,,,,,0.0,34.0,,,,,,,,,,,,,,,,,,0.0,1576.0,4882.0,,,,,,,,,,,,,,,,,,,,,6.0,68.0,,,,,,,,,,,
2022-10-24 07:00:00+02:00,0.0,408.0,0.0,2157.0,1747.0,78.0,2.0,12.0,1.0,5015.0,24239.0,0.0,1012.0,1011.0,0.0,145.0,157.0,6.0,6.0,1.0,5625.0,0.0,634.0,0.0,10853.0,268.0,226.0,1.0,143.0,9.0,31.0,4.0,58.0,0.0,43.0,5.0,380.0,0.0,24.0,0.0,52.0,13.0,191.0,45.0,809.0,2.0,33.0,9.0,0.0,1584.0,4873.0,0.0,,75.0,0.0,,1228.0,0.0,,577.0,0.0,,160.0,0.0,,0.0,30.0,1928.0,0.0,16.0,1952.0,73.0,90.0,0.0,178.0,0.0,376.0,0.0,796.0,0.0,596.0,1.0,30.0,1.0
2022-10-24 07:15:00+02:00,0.0,420.0,,,,,,,0.0,5081.0,24456.0,,,,,,,,,1.0,5549.0,,,,,,,,,30.0,30.0,,,,,,,,,,,,,,,,,,0.0,1590.0,4872.0,,,,,,,,,,,,,,,,,,,,,82.0,91.0,,,,,,,,,,,
2022-10-24 07:30:00+02:00,12.0,432.0,,,,,,,5.0,5145.0,24664.0,,,,,,,,,1.0,5502.0,,,,,,,,,60.0,28.0,,,,,,,,,,,,,,,,,,0.0,1595.0,4878.0,,,,,,,,,,,,,,,,,,,,,93.0,91.0,,,,,,,,,,,
2022-10-24 07:45:00+02:00,24.0,444.0,,,,,,,45.0,5200.0,24843.0,,,,,,,,,0.0,5478.0,,,,,,,,,100.0,27.0,,,,,,,,,,,,,,,,,,0.0,1600.0,4883.0,,,,,,,,,,,,,,,,,,,,,105.0,91.0,,,,,,,,,,,
2022-10-24 08:00:00+02:00,28.0,444.0,48.0,2160.0,1715.0,281.0,7.0,72.0,229.0,5233.0,24946.0,7.0,1043.0,815.0,12.0,181.0,144.0,34.0,5.0,5.0,5471.0,28.0,424.0,0.0,10501.0,1015.0,189.0,7.0,133.0,154.0,26.0,36.0,66.0,78.0,45.0,232.0,421.0,123.0,25.0,74.0,51.0,141.0,189.0,406.0,827.0,9.0,38.0,11.0,0.0,1605.0,4888.0,0.0,,74.0,0.0,,1213.0,0.0,,546.0,0.0,,146.0,0.0,,0.0,431.0,1831.0,1.0,17.0,1947.0,268.0,117.0,0.0,112.0,0.0,450.0,0.0,865.0,1.0,587.0,8.0,60.0,1.0
2022-10-24 08:15:00+02:00,36.0,428.0,,,,,,,692.0,5272.0,25026.0,,,,,,,,,61.0,5458.0,,,,,,,,,222.0,25.0,,,,,,,,,,,,,,,,,,21.0,1607.0,4891.0,,,,,,,,,,,,,,,,,,,,,287.0,117.0,,,,,,,,,,,
2022-10-24 08:30:00+02:00,48.0,408.0,,,,,,,1312.0,5293.0,25132.0,,,,,,,,,166.0,5435.0,,,,,,,,,300.0,24.0,,,,,,,,,,,,,,,,,,41.0,1607.0,4894.0,,,,,,,,,,,,,,,,,,,,,304.0,117.0,,,,,,,,,,,
2022-10-24 08:45:00+02:00,60.0,392.0,,,,,,,2113.0,5316.0,25243.0,,,,,,,,,322.0,5404.0,,,,,,,,,383.0,23.0,,,,,,,,,,,,,,,,,,62.0,1606.0,4898.0,,,,,,,,,,,,,,,,,,,,,321.0,117.0,,,,,,,,,,,
2022-10-24 09:00:00+02:00,76.0,368.0,518.0,2164.0,1668.0,467.0,0.0,185.0,3001.0,5334.0,25355.0,44.0,992.0,869.0,47.0,243.0,175.0,69.0,5.0,993.0,5368.0,66.0,244.0,99.0,10424.0,1766.0,152.0,17.0,120.0,466.0,21.0,75.0,73.0,205.0,52.0,538.0,527.0,406.0,26.0,201.0,42.0,291.0,181.0,836.0,826.0,20.0,38.0,13.0,81.0,1605.0,4901.0,0.0,,80.0,0.0,,1223.0,0.0,,549.0,0.0,,135.0,0.0,,0.0,1027.0,1747.0,53.0,19.0,1950.0,475.0,131.0,0.0,68.0,1.0,519.0,5.0,952.0,7.0,574.0,20.0,75.0,1.0
2022-10-24 09:15:00+02:00,92.0,336.0,,,,,,,3963.0,5274.0,25389.0,,,,,,,,,1470.0,5329.0,,,,,,,,,556.0,19.0,,,,,,,,,,,,,,,,,,498.0,1604.0,4903.0,,,,,,,,,,,,,,,,,,,,,490.0,131.0,,,,,,,,,,,
2022-10-24 09:30:00+02:00,108.0,300.0,,,,,,,4942.0,5269.0,25423.0,,,,,,,,,2027.0,5290.0,,,,,,,,,647.0,16.0,,,,,,,,,,,,,,,,,,911.0,1602.0,4905.0,,,,,,,,,,,,,,,,,,,,,503.0,131.0,,,,,,,,,,,
2022-10-24 09:45:00+02:00,132.0,268.0,,,,,,,5890.0,5273.0,25490.0,,,,,,,,,2625.0,5262.0,,,,,,,,,731.0,14.0,,,,,,,,,,,,,,,,,,1328.0,1599.0,4906.0,,,,,,,,,,,,,,,,,,,,,515.0,131.0,,,,,,,,,,,
